,f,m,cbse,icse,na,state,cbse,icse,na,state,B.Tech/B.E.,M.Sc. (Tech.),M.Tech./M.E.,MCA,computer,mechanical,biotechnology,science,applied,instrumentation,electronics,electrical,application,production,information,telecommunications,technology,civil,industrial,control,engineering,other,Andhra Pradesh,Assam,Bihar,Chhattisgarh,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Madhya Pradesh,Maharashtra,Meghalaya,Orissa,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Union Territory,Uttar Pradesh,Uttarakhand,West Bengal,myDOB,12age,gradage,GraduationYear,12graduation,10percentage,12percentage,CollegeTier,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
2422,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,18,22,2012,2008,58,64,2,62,0,475,485,365,0.10487136,275,0,0,0,0,0,0,0.3941,0.1888,1.2525,-0.349,-1.2354,130000
2423,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,18,22,2014,2010,85.6,79.9,2,78,0,350,460,345,0.1798739,0,0,0,0,0,0,0,-0.4463,-0.2871,0.3174,1.2869,-0.0943,100000
2424,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,17,21,2011,2007,88.5,95.9,2,81.2,0,475,505,605,0.916869961,555,0,0,0,0,0,0,-0.1082,0.1888,0.5269,-0.5253,0.0284,620000
2425,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,19,25,2014,2008,92.4,83.6,1,80,1,665,475,655,0.942116551,575,0,0,0,0,0,0,-0.7264,1.1248,-2.2308,-0.6428,0.8183,750000
2426,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,18,23,2013,2008,78,77,2,83,1,710,590,605,0.112139438,415,228,0,0,0,0,0,-0.7335,1.3779,0.6248,0.2727,-0.6692,265000
2427,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,17,21,2013,2009,78.5,83,2,77.72,0,350,470,405,0.20739217,355,260,0,0,0,0,0,1.7081,0.7119,0.6248,-1.3753,0.6721,200000
2428,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,17,21,2014,2010,81.5,82.3,2,77,1,405,495,585,0,385,0,0,0,0,0,0,0.7027,0.0459,0.6248,-0.3612,-0.2859,315000
2429,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,87,81,2,74.44,0,635,635,735,0.916869961,555,0,0,0,0,0,0,0.3555,-0.7473,-0.4891,-0.9953,-0.8799,460000
2430,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,67,62.8,2,70.9,0,605,570,515,0.649389715,565,356,0,0,0,0,0,-0.3027,1.2114,-0.1437,0.653,-0.0943,400000
2431,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,16,26,2014,2004,55.3,72,2,71,0,520,545,705,0.911395278,485,0,500,0,0,0,0,0.4155,-0.6201,-0.4511,-0.995,-1.0524,135000
2432,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,17,21,2014,2010,50,57,2,65.06,0,395,425,425,0.744758354,385,0,438,0,0,0,0,0.4155,-0.6504,0.3034,0.653,-0.4392,120000
2433,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,75.4,60.2,2,78.78,0,535,415,705,0.916869961,555,0,0,0,0,0,0,-0.159,0.7119,1.547,-1.5021,-0.8608,400000
2434,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1991,19,23,2014,2010,70.14,50,2,70,0,700,570,475,0.842248322,515,0,469,0,0,0,0,0.1282,0.7119,0.01,0.0192,0.0973,85000
2435,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1990,18,24,2014,2008,76,79.9,2,80.6,1,745,590,475,0,345,0,0,438,0,0,0,0.4155,0.0459,-0.4511,-0.3612,-0.8608,360000
2436,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,72.8,79.2,2,68.4,0,325,545,460,0.493596387,285,324,0,0,0,0,0,-0.8772,0.3789,0.4711,0.1459,-0.0943,250000
2437,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1991,17,22,2013,2008,71,73,2,69.2,0,360,435,120,0.356536488,375,300,346,0,0,0,0,0.3941,-0.1232,-0.6343,1.0611,-0.1295,120000
2438,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,18,23,2013,2008,77,75,2,62,0,675,630,485,0.20739217,405,260,0,0,0,0,0,1.7081,0.5454,0.9322,-0.4879,0.8637,335000
2439,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1990,18,22,2012,2008,82,81.9,2,80.2,0,695,465,365,0.538386893,405,333,0,0,0,0,0,-1.3447,0.1498,1.3614,-0.1727,-0.1295,340000
2440,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,16,21,2011,2006,54,64,2,67.3,0,305,415,415,0.635978756,445,0,0,0,0,0,0,-0.1082,-0.7473,0.8171,-0.0552,-0.2875,300000
2441,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,83,72,2,76,0,525,530,405,0.338786347,335,292,0,0,0,388,0,-0.159,0.3789,-2.4491,-0.8682,0.2889,225000
2442,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1991,17,23,2014,2008,56,75,2,71,0,325,385,285,0.486747008,465,0,376,0,0,0,0,0.4155,0.3789,0.7785,-1.3753,1.247,60000
2443,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,17,21,2014,2010,80,76,2,80.6,0,735,555,535,0.328746379,0,0,0,346,0,0,0,-0.4463,-0.9531,0.1637,0.0192,-2.0105,110000
2444,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1993,16,21,2014,2009,75.4,68.8,2,79,0,440,565,430,0.356536488,255,0,346,0,0,0,0,1.7081,0.7119,1.2396,-1.8824,-0.2859,315000
2445,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,18,22,2013,2009,83,81,2,65.21,1,510,305,310,0.694479328,405,366,0,0,286,260,0,-1.0208,-0.6201,-0.1437,1.4136,-0.0943,105000
2446,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,87.23,76.12,2,63.58,0,405,485,605,0.338786347,0,292,0,0,0,0,0,1.2772,0.7119,0.1637,-0.995,0.4805,300000
2447,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,18,23,2012,2007,78.16,84.28,2,62,0,505,375,485,0.563267824,425,0,0,0,0,0,0,-0.1855,-0.7473,0.2366,2.4712,-1.7093,320000
2448,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1989,17,21,2010,2006,85.5,81.1,2,72.44,0,365,495,485,0.793580615,495,0,0,0,0,0,0,0.8192,-0.1232,-0.344,-1.1128,-0.7615,180000
2449,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,19,23,2014,2010,85,82,2,81,0,615,630,560,0.842248322,525,0,469,0,0,0,0,0.8463,0.3789,0.1637,-1.7556,-0.6692,440000
2450,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,17,21,2013,2009,87,95,2,72.38,0,525,625,690,0.976292561,545,484,0,0,0,0,0,-0.4463,-0.4536,-0.9122,-0.8682,-0.6692,345000
2451,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991,18,22,2013,2009,85,76,2,71,1,570,520,430,0.81941653,505,0,0,0,0,0,0,1.5644,1.2114,0.6248,0.3995,0.8637,350000
2452,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,19,23,2014,2010,74,50,2,65,1,440,375,470,0.45901584,0,0,0,376,0,0,0,-0.4463,0.2124,0.3174,0.3995,-0.4776,215000
2453,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,17,22,2014,2009,70,77.4,2,83,0,335,505,595,0.953899775,515,0,530,0,0,0,0,0.2718,0.2124,-0.1437,-0.3612,0.2889,250000
2454,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,18,22,2014,2010,73.6,75,2,87.56,0,475,585,485,0.336185066,0,0,0,0,366,0,0,0.7027,1.7109,0.4711,-0.7415,1.0554,330000
2455,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1991,17,23,2014,2008,77.33,88.5,2,73.14,0,445,515,535,0.901489571,545,0,0,0,0,0,0,0.1623,-0.4353,-0.4891,-0.8778,-0.9194,340000
2456,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,17,22,2014,2009,83,79.4,2,61,0,465,495,560,0.163630927,365,0,0,0,313,0,0,-0.5899,-0.1206,0.4711,0.653,-1.244,200000
2457,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,73,70.6,2,72,0,570,520,470,0.328746379,0,0,0,346,0,0,0,-0.8772,0.8784,1.2396,0.2727,0.0973,180000
2458,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1988,18,24,2012,2006,61.8,55.4,2,64.15,0,455,394,435,0.600057182,435,0,0,0,0,0,0,-1.6538,-0.7863,-0.598,1.5899,0.8183,280000
2459,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,16,21,2013,2008,75,71.8,2,75.5,0,585,475,505,0.670743151,455,0,0,0,0,0,0,0.8192,0.2668,-0.2714,0.64983,-0.2875,325000
2460,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,86.2,82.6,2,72.81,0,730,610,620,0.783303537,505,388,0,0,0,0,0,1.1336,1.0449,0.6248,-1.5021,0.2889,315000
2461,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,17,23,2013,2007,83,80,2,69.58,0,325,470,570,0.843123727,515,0,0,0,0,0,0,0.1282,1.2114,0.01,-0.2344,0.2889,120000
2462,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,17,22,2014,2009,83,80.8,2,70.24,0,615,645,695,0.864685413,525,0,0,0,0,0,0,-0.159,-0.7866,-0.1437,0.1459,-1.0524,350000
2463,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1987,17,24,2011,2004,68,59.2,2,92,1,544,595,495,0.843123727,515,0,0,0,0,0,0,0.6646,1.7488,0.3817,-1.4653,-0.2875,455000
2464,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1993,17,21,2014,2010,64,61,2,63,0,455,505,465,0.884122512,535,0,0,0,0,0,0,-1.7389,-1.2861,-1.3733,-0.6147,-0.4776,360000
2465,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,17,21,2011,2007,68.5,85.2,2,73.4,0,575,425,425,0.843123727,515,0,0,0,0,0,0,-1.1901,-2.1513,-0.1988,0.8848,-1.5513,290000
2466,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1991,17,21,2012,2008,91,91,2,81,0,375,405,385,0.694479328,425,366,0,0,0,0,0,0.0464,0.1498,-2.2308,-0.87777,0.0284,360000
2467,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,18,22,2014,2010,82.5,95.7,2,72,1,430,435,355,0.684565068,325,0,0,0,452,0,0,-0.3027,1.7109,1.547,0.9066,1.0554,230000
2468,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,74,82.3,2,75.5,1,435,615,525,0.952245573,585,0,0,0,0,0,0,0.51,0.1498,0.0552,1.7074,-0.1295,430000
2469,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1991,17,21,2012,2008,67,76,2,58,0,345,525,325,0.371138666,115,366,0,0,0,0,320,-1.8083,-1.9953,-1.2148,-0.26087,-3.1311,290000
2470,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,18,23,2012,2007,85,79,2,66,0,605,515,555,0.704090412,465,0,0,0,0,0,0,-1.3447,-0.1232,-2.2308,0.1798,0.0679,180000
2471,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991,17,22,2013,2008,78,75.85,2,73.9,0,555,385,545,0.649389715,465,356,0,0,0,0,0,0.5591,0.5454,0.3174,-0.2344,0.0973,325000
2472,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,19,24,2015,2010,84,81,2,73.3,0,735,570,740,0.842248322,755,0,469,0,0,0,0,-1.5964,0.0875,2.5354,-0.5382,-0.5081,1000000
2473,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,94.4,78.67,2,62,1,745,555,455,0.493596387,495,324,0,0,0,313,0,-0.3027,-0.4536,-0.1437,-0.7415,-1.0524,240000
2474,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,19,23,2013,2009,85.38,78,2,82.1,0,580,420,655,0.486747008,475,0,376,0,0,0,0,-0.5899,0.5454,-0.6048,0.5262,0.0973,335000
2475,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,90,92,2,76.4,1,695,450,665,0.538386893,485,333,0,0,0,0,0,-0.4463,0.0459,-0.4511,0.5262,0.2889,705000
2476,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1989,18,21,2010,2007,77,76,2,76.5,0,445,445,385,0.985461394,355,500,0,0,0,0,0,-1.9629,-1.3713,-1.3599,-0.7603,-0.4455,500000
2477,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,86.5,58.04,2,68,0,360,370,390,0.338786347,405,292,0,0,0,420,0,1.2772,0.2124,-0.2974,-0.4879,0.6721,100000
2478,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,17,21,2014,2010,87,91.8,2,74,0,475,520,475,0.598280691,0,0,0,407,0,0,0,0.8463,0.8784,0.9322,-1.2486,0.8637,150000
2479,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1991,18,23,2014,2009,75.4,65.2,2,76,0,590,555,560,0.991230625,485,0,592,0,0,0,0,-1.308,-0.6201,0.1637,0.3995,-1.0524,450000
2480,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,17,21,2013,2009,89,79,2,68,0,535,495,485,0.525922584,415,0,0,0,0,0,0,0.4155,-0.4536,0.6248,1.0333,0.0973,170000
2481,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1990,18,22,2012,2008,76,78,2,77.8,0,575,455,525,0.86613982,0,0,0,0,0,0,0,-1.1901,-0.0842,-1.0334,-0.05527,-0.7615,325000
2482,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,73.6,68.2,2,65.8,0,640,595,535,0.605533552,435,0,0,0,0,356,0,0.1282,0.8784,0.3174,-1.1218,0.0973,300000
2483,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990,17,21,2011,2007,87.33,89,2,75.4,1,525,415,475,0.81941653,505,0,0,0,0,0,0,0.8192,0.5008,0.8171,-0.4078,0.1864,560000
2484,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,81.6,74.4,2,72,0,545,410,430,0.649389715,395,356,0,0,0,0,0,1.4208,0.8784,0.6248,-1.1218,0.4805,300000
2485,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1991,18,22,2013,2009,74,74,2,72,0,345,570,455,0.450876584,395,0,0,0,0,0,0,-1.7389,-0.6201,-0.2974,-0.6147,-0.0943,240000
2486,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,18,22,2013,2009,81.2,78,2,70,0,485,525,310,0.843123727,515,0,0,0,0,0,0,-0.7651,-0.4353,-0.6343,0.8848,-0.9194,120000
2487,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,17,21,2014,2010,81.6,77,2,66.46,1,465,470,500,0.649389715,0,356,0,0,0,0,0,0.7027,0.2124,-0.4511,-0.1076,-0.2859,145000
2488,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1989,18,22,2011,2007,63,61,2,61,0,555,435,475,0,0,0,0,0,0,0,0,-0.7335,-0.4536,-0.4511,-0.8682,0.2889,350000
